sessionsCount,sessionsWithMetricPercentage,sessionsWithoutMetricPercentage,pagesViews,subTotal,Url,Device,OS,metricName,averageScrollDepth,totalSessionCount,totalBotSessionCount,distinctUserCount,pagesPerSessionPercentage,totalTime,activeTime
1.0,0.0,100.0,0.0,0.0,1509,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2719,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3168,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1515,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,485,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2972,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1788,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2907,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,278,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3071,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,984,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,352,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2340,2,1,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1051,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1136,2,1,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,757,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2854,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,338,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1730,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1664,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,790,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2150,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1331,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1156,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2088,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3143,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3223,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,217,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2319,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1704,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2362,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2073,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3107,3,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2046,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,492,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1460,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,293,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2749,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3403,3,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1790,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2335,2,1,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2708,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2068,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,230,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,353,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,406,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1141,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1495,1,2,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3294,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,594,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,19,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,711,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2761,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3051,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2832,1,0,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1182,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2742,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,2165,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,789,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,0,2,3,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3042,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,414,2,6,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,1175,2,3,5,,,,,,,
1.0,0.0,100.0,0.0,0.0,3001,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1069,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1705,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,669,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2404,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3221,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,143,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2608,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2276,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,878,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,809,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2323,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1244,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,845,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,448,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1865,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2597,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,74,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1190,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1422,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2160,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,701,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2573,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,880,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2085,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1,3,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1734,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,951,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,799,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,330,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,196,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1854,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2811,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,449,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3398,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1458,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1440,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1004,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2324,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1259,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1112,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1222,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,961,2,1,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,682,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,318,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2934,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1085,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2502,3,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2472,2,4,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,768,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,720,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,875,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3338,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1313,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2249,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2802,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1943,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,605,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1211,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1581,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2334,2,1,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,214,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,127,2,3,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3316,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,79,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,558,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,417,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1676,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3397,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1496,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2197,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3262,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1316,2,3,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,835,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,593,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,867,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1738,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3211,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1017,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,153,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1421,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,6,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1341,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,828,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3212,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,425,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2606,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2442,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,304,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1434,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,992,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2918,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3291,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1859,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2768,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1125,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3099,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1446,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,820,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3377,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3412,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1974,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1238,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2334,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1802,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,487,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2015,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1448,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2075,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2546,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1494,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,769,2,3,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,35,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1853,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,774,2,3,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2283,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3451,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1230,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2745,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2815,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,676,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,602,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,803,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,429,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,249,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1731,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2334,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1583,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2504,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1049,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2795,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2081,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1414,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3053,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,176,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3052,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1096,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2733,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,314,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2072,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2524,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1640,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1152,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3163,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2134,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,779,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3116,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1895,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,775,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2756,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,157,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,667,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,808,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2364,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2672,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2695,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1641,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2814,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1325,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3016,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,42,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1312,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2291,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,288,2,3,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1441,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,934,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,60,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2013,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1073,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2345,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1358,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,373,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1737,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,24,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,315,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3219,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,871,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1985,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,782,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2082,2,3,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2665,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,691,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2083,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,194,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2513,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2574,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1317,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2292,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2482,2,4,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,976,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3196,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,948,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1477,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2172,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1773,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1914,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2279,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,17,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1114,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3183,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,339,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1740,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2666,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2751,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1193,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3272,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1142,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1395,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1410,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1801,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,208,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,814,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,600,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1418,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1268,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2707,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,416,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1554,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,111,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2771,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,863,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2084,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,62,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2559,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2663,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,253,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1159,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,399,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2489,2,1,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,55,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3263,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1398,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,740,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2137,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,915,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,345,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,357,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2599,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,243,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1550,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2578,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,207,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,825,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1739,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,266,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,165,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1323,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1031,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,546,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3164,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,761,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1416,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1906,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1160,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2833,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1015,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1364,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3433,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,529,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1736,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2493,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,832,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1116,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1841,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,830,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,663,2,4,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,227,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2238,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2139,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,736,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,403,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3304,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2601,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2767,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3270,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1913,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1177,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,638,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2417,2,3,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1029,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2948,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,428,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2196,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,491,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3340,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2519,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,505,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,794,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,862,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1577,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3059,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3171,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,65,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2511,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2316,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2822,3,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1459,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,190,2,3,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2983,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1072,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,523,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,78,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1001,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,592,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,977,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2487,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2339,2,1,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,528,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,706,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,76,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1336,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3070,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1582,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,479,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3446,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,704,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1242,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,80,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,692,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2715,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3345,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,3115,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,1133,2,6,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2295,1,2,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,2638,1,0,1,,,,,,,
1.0,0.0,100.0,0.0,0.0,328,1,0,1,,,,,,,
